Transaction,Type,Currency,Amount,USD Equivalent,Details,Outstanding Loan,Date / Time
NXTXW6aJaFpqb,Deposit,XRP,20.09900000,$8.89260156,approved / A002D8DE3E5CE88F3AB0BE022438197A9E99918F5CFBC971D9C1160F8C11AF16,$704.77,2020-11-22 17:14:00
NXTedoMeZzC5J,TransferIn,BTC,0.00098578,$18.173248612,approved / Transfer from Credit Line Wallet to Savings Wallet,$704.77,2020-11-22 07:34:07
NXTWNNEHrLIMJ,Interest,NEXONEXO,0.24458291,$0.06052301941114,approved / 0.00000323 BTC,$704.77,2020-11-22 01:00:03
NXTKdLjjbpLID,Interest,USD,-0.12000000,$0.12,approved / Interest,$704.77,2020-11-22 00:00:02
NXTVopXKDDyZk,TransferOut,ETH,-0.00284482,$1.5459320844,approved / Transfer from Savings Wallet to Credit Line Wallet,$704.66,2020-11-21 19:47:57
NXTbbNiObGp75,Deposit,ETH,0.00284482,$1.54536475006,approved / 0xb545e4a78f60b63315be6a351ba3d72a6853710ea88507367d0ad53616969f30,$704.66,2020-11-21 19:37:30
NXT5xqfLnei8u,TransferIn,BTC,0.00066488,$12.39535784,approved / Transfer from Credit Line Wallet to Savings Wallet,$704.66,2020-11-21 06:21:47
NXTPLA2qOYgUY,Interest,NEXONEXO,0.24479578,$0.05776543938972,approved / 0.00000309 BTC,$704.66,2020-11-21 01:00:02
NXTru8NyMUGWi,Interest,USD,-0.12000000,$0.12,approved / Interest,$704.66,2020-11-21 00:00:02
NXTdsJpW6G5NR,Interest,NEXONEXO,0.25644024,$0.05509592912376,approved / 0.00000309 BTC,$704.54,2020-11-20 01:00:03
NXTInDtOdnWfQ,Interest,USD,-0.12000000,$0.12,approved / Interest,$704.54,2020-11-20 00:00:02
NXTJRPuxgGhky,Interest,NEXONEXO,0.24295471,$0.05501587930595,approved / 0.00000309 BTC,$704.43,2020-11-19 01:00:02
NXT8Div2B7a8S,Interest,USD,-0.12000000,$0.12,approved / Interest,$704.43,2020-11-19 00:00:02
NXTy0hAK6ubKS,TransferIn,BTC,0.00165991,$30.199904567,approved / Transfer from Credit Line Wallet to Savings Wallet,$704.31,2020-11-18 05:37:44
NXTzKWGu0jQyj,TransferIn,NEXO,100.00000000,$24.06,approved / Transfer from Credit Line Wallet to Savings Wallet,$704.31,2020-11-18 05:36:55
NXTvsHHq1nyvG,Interest,NEXONEXO,0.20314192,$0.04822304782112,approved / 0.00000272 BTC,$704.31,2020-11-18 01:00:03
NXTBTlRwj9PfM,Interest,USD,-0.12000000,$0.12,approved / Interest,$704.31,2020-11-18 00:00:02
NXTWYEREjzWdF,TransferOut,DAI,-3.61292399,$3.61292399,approved / Transfer from Savings Wallet to Credit Line Wallet,$704.20,2020-11-17 07:08:08
NXTExp1FqEnoY,Deposit,DAI,3.61292399,$3.61292399,approved / 0x741e2a64b80b86167db79318de0f60f3618591a9395647e7deb3b1e2c2057ae3,$704.20,2020-11-17 07:01:16
NXTDTnkCnTPWi,TransferIn,BTC,0.00153059,$25.529782023,approved / Transfer from Credit Line Wallet to Savings Wallet,$704.20,2020-11-17 05:34:49
NXTI9WIAdXz2g,Interest,NEXONEXO,0.19575169,$0.03997229934631,approved / 0.00000239 BTC,$704.20,2020-11-17 01:00:02
NXTNVjCiScYMN,Interest,USD,-0.12000000,$0.12,approved / Interest,$704.20,2020-11-17 00:00:02
NXT9uLvteDu2T,Interest,NEXONEXO,0.19246809,$0.03818489918364,approved / 0.00000239 BTC,$704.08,2020-11-16 01:00:03
NXTdgqg5blXcu,Interest,USD,-0.12000000,$0.12,approved / Interest,$704.08,2020-11-16 00:00:02
NXTYC6RbuVEpL,Interest,NEXONEXO,0.18710001,$0.03848216875677,approved / 0.00000239 BTC,$703.97,2020-11-15 01:00:02
NXT8t2JlhQqQw,Interest,USD,-0.12000000,$0.12,approved / Interest,$703.97,2020-11-15 00:00:02
NXTetSxQLGJqP,TransferIn,NEXO,300.00000000,$60.9882,approved / Transfer from Credit Line Wallet to Savings Wallet,$703.85,2020-11-14 18:27:27
NXTiLgWPFxIqz,TransferOut,BNB,-1.35150000,$37.1981454,approved / Transfer from Savings Wallet to Credit Line Wallet,$703.85,2020-11-14 18:25:34
NXTFOm9JOWR9c,WithdrawalCredit,USD,-50.00000000,$50,approved / Alfonso Albano,$703.85,2020-11-14 11:42:12
NXTd53LR0boHR,TransferOut,NEXO,-309.18404527,$61.791358999345,approved / Transfer from Savings Wallet to Credit Line Wallet,$653.85,2020-11-14 11:42:12
NXT0lKXYchBPG,TransferOut,PAXG,-0.03099380,$58.478867929791,approved / Transfer from Savings Wallet to Credit Line Wallet,$653.85,2020-11-14 11:42:12
NXTIFPpwY0f54,Interest,NEXONEXO,0.04062850,$0.008351838231,approved / 0.00029622 BNB,$653.85,2020-11-14 01:00:03
NXTP9qxuNOd6E,Interest,NEXONEXO,0.19013270,$0.0390848186082,approved / 0.00000239 BTC,$653.85,2020-11-14 01:00:03
NXTW4I5sCmb7O,Interest,NEXONEXO,0.06235145,$0.0128173381707,approved / 0.00000679 PAXG,$653.85,2020-11-14 01:00:03
NXT4JVuYeYFat,Interest,USD,-0.11000000,$0.11,approved / Interest,$653.85,2020-11-14 00:00:02
NXT1BWwoALGvP,TransferIn,BTC,0.00100000,$16.2458,approved / Transfer from Credit Line Wallet to Savings Wallet,$653.74,2020-11-13 14:10:03
NXT9IOJsxVVwc,Interest,NEXONEXO,0.04274329,$0.00820153974191,approved / 0.00029622 BNB,$653.74,2020-11-13 01:00:02
NXTqO9nK9vxTe,Interest,NEXONEXO,0.06642311,$0.01274519992369,approved / 0.00000679 PAXG,$653.74,2020-11-13 01:00:02
NXTE4QzRm1KbT,Interest,NEXONEXO,0.18451597,$0.03540473980763,approved / 0.00000217 BTC,$653.74,2020-11-13 01:00:02
NXT460Nna1Q47,Interest,USD,-0.11000000,$0.11,approved / Interest,$653.74,2020-11-13 00:00:02
NXTnOxMg41X1R,Interest,NEXONEXO,0.06956015,$0.01267385933,approved / 0.00000679 PAXG,$653.64,2020-11-12 01:00:02
NXTB5EYng6u9G,Interest,NEXONEXO,0.04550609,$0.008291209598,approved / 0.00029622 BNB,$653.64,2020-11-12 01:00:02
NXTj8ARs2HEIp,Interest,NEXONEXO,0.18728841,$0.034123948302,approved / 0.00000217 BTC,$653.64,2020-11-12 01:00:02
NXTi80iI5roZp,Interest,USD,-0.11000000,$0.11,approved / Interest,$653.64,2020-11-12 00:00:02
NXTEBtuIIX80B,Interest,NEXONEXO,0.07257301,$0.01274519944319,approved / 0.00000679 PAXG,$653.53,2020-11-11 01:00:02
NXTaF2OlgVrhw,Interest,NEXONEXO,0.18948752,$0.03327760877488,approved / 0.00000217 BTC,$653.53,2020-11-11 01:00:02
NXT4pkir7zCqv,Interest,NEXONEXO,0.04754263,$0.00834938913797,approved / 0.00029622 BNB,$653.53,2020-11-11 01:00:02
NXTUSpzcvadK5,Interest,USD,-0.11000000,$0.11,approved / Interest,$653.53,2020-11-11 00:00:02
NXTHib2tl7PCg,Interest,NEXONEXO,0.07580038,$0.01269754905494,approved / 0.00000679 PAXG,$653.42,2020-11-10 01:00:02
NXTkAuuaBiazM,Interest,NEXONEXO,0.04960677,$0.00830977886301,approved / 0.00029622 BNB,$653.42,2020-11-10 01:00:02
NXTAUqJrbRdPj,Interest,NEXONEXO,0.19870618,$0.03328586833034,approved / 0.00000217 BTC,$653.42,2020-11-10 01:00:02
NXTaYcd5b8xG1,Interest,USD,-0.11000000,$0.11,approved / Interest,$653.42,2020-11-10 00:00:02
NXTWA1MI1gcPO,Interest,NEXONEXO,0.08019929,$0.01331997927894,approved / 0.00000679 PAXG,$653.31,2020-11-09 01:00:02
NXT4CxFMNqwYx,Interest,NEXONEXO,0.05060872,$0.00840539986992,approved / 0.00029622 BNB,$653.31,2020-11-09 01:00:02
NXTGOgndoWFBD,Interest,NEXONEXO,0.20252579,$0.03363669835794,approved / 0.00000217 BTC,$653.31,2020-11-09 01:00:02
NXTgxircaz4xk,Interest,USD,-0.11000000,$0.11,approved / Interest,$653.31,2020-11-09 00:00:02
NXTgHAmRdRDpi,Interest,NEXONEXO,0.07911434,$0.01326794950404,approved / 0.00000679 PAXG,$653.21,2020-11-08 01:00:03
NXTc0Nrdbgv76,Interest,NEXONEXO,0.04901553,$0.00822019847418,approved / 0.00029622 BNB,$653.21,2020-11-08 01:00:03
NXTQ0aT2dVKfI,Interest,NEXONEXO,0.19218877,$0.03223120986162,approved / 0.00000217 BTC,$653.21,2020-11-08 01:00:03
NXTFNmg2TOf3T,Interest,USD,-0.11000000,$0.11,approved / Interest,$653.21,2020-11-08 00:00:02
NXTwmQpwKCxpc,Interest,NEXONEXO,0.19536417,$0.03387477952881,approved / 0.00000217 BTC,$653.10,2020-11-07 01:00:02
NXTKSi23wIKxR,Interest,NEXONEXO,0.04953331,$0.00858872922083,approved / 0.00029622 BNB,$653.10,2020-11-07 01:00:02
NXT8txRqnKG2F,Interest,USD,-0.11000000,$0.11,approved / Interest,$653.10,2020-11-07 00:00:03
NXTmRSPbv7J0S,TransferOut,NEXO,-0.74009769,$0.13123634268387,approved / Transfer from Savings Wallet to Credit Line Wallet,$652.99,2020-11-06 19:59:44
NXTgqqODzYAdZ,TransferIn,BTC,0.00991112,$153.281417472,approved / Transfer from Credit Line Wallet to Savings Wallet,$652.99,2020-11-06 19:58:34
NXTKUOIgHHdA1,TransferOut,PAX,-71.70848997,$71.70848997,approved / Transfer from Savings Wallet to Credit Line Wallet,$652.99,2020-11-06 19:57:12
NXTk8rmjlIb0a,Deposit,PAXG,0.03099380,$60.534765625,approved / 0x4dbd5e87fe3b7d6409cee607bdca44fca5449934d553bec55d46b7197d1590c2,$652.99,2020-11-06 18:11:36
NXTQr0hcn1ykT,TransferIn,NEXO,50.00000000,$8.92785,approved / Transfer from Credit Line Wallet to Savings Wallet,$652.99,2020-11-06 05:36:13
NXTRh2rlP7cOk,Interest,NEXONEXO,0.13412102,$0.02357632937968,approved / 0.02357633 PAX,$652.99,2020-11-06 01:00:02
NXT1sNDEmA5uc,Interest,NEXONEXO,0.04664514,$0.00819946928976,approved / 0.00029622 BNB,$652.99,2020-11-06 01:00:02
NXTc43KdmKBZy,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.99,2020-11-06 00:00:02
NXTkrJ3BfdAnB,TransferIn,NEXO,200.00000000,$35.2132,approved / Transfer from Credit Line Wallet to Savings Wallet,$652.89,2020-11-05 17:09:02
NXTgaW8Ndss4Z,TransferOut,XRP,-37.49900000,$9.25925308,approved / Transfer from Savings Wallet to Credit Line Wallet,$652.89,2020-11-05 17:08:18
NXTNgHboqJJbb,Deposit,XRP,37.49900000,$9.2397536,approved / CA1E22E0FFB7C034139329674BCC9F23CB91963DAF474AEE60E9EFE02E286B4B,$652.89,2020-11-05 17:07:25
NXTwxP9IY1XKz,TransferIn,NEXO,100.00000000,$17.4785,approved / Transfer from Credit Line Wallet to Savings Wallet,$652.89,2020-11-05 16:04:22
NXTEM8APjYuWz,TransferIn,NEXO,50.00000000,$8.8822,approved / Transfer from Credit Line Wallet to Savings Wallet,$652.89,2020-11-05 05:06:27
NXTEYrt4L96c8,Interest,NEXONEXO,0.11334621,$0.01964867884971,approved / 0.01964868 PAX,$652.89,2020-11-05 01:00:02
NXT7Vf6QxXVcE,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.89,2020-11-05 00:00:02
NXTbzFjxHT7hd,Deposit,BNBN,1.35150000,$35.876919,approved / 7E5077F2C2AE89E1F0E36839AD0E2CE7C8976ED3B600BC5AFA1B53CDE270AA28,$652.78,2020-11-04 18:00:09
NXTQLyjxS8oUk,Interest,NEXONEXO,0.11320059,$0.01964867920866,approved / 0.01964868 PAX,$652.78,2020-11-04 01:00:02
NXTwkNi5tmxqq,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.78,2020-11-04 00:00:02
NXTS7tyi4Y085,Interest,NEXONEXO,0.10935739,$0.01964867969086,approved / 0.01964868 PAX,$652.67,2020-11-03 01:00:03
NXTVg6lnAdXMb,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.67,2020-11-03 00:00:02
NXTaTCl8sWCTu,Interest,NEXONEXO,0.11237770,$0.0196486789565,approved / 0.01964868 PAX,$652.57,2020-11-02 01:00:02
NXTR16e7Qt7O8,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.57,2020-11-02 00:00:02
NXTnRQmXJeyMM,Interest,NEXONEXO,0.11104964,$0.01964867910304,approved / 0.01964868 PAX,$652.46,2020-11-01 01:00:02
NXT3c4AM2VhaG,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.46,2020-11-01 00:00:02
NXTS8uSKpRuUl,WithdrawalCredit,USD,-50.00000000,$50,approved / Alfonso Albano,$652.35,2020-10-31 12:16:00
NXTppBeSRXHca,TransferOut,PAX,-8.37250000,$8.3725,approved / Transfer from Savings Wallet to Credit Line Wallet,$602.35,2020-10-31 12:16:00
NXTDVSqa3cekP,TransferOut,NEXO,-500.32344361,$86.317801785372,approved / Transfer from Savings Wallet to Credit Line Wallet,$602.35,2020-10-31 12:16:00
NXTOsd32NEded,TransferOut,BTC,-0.00107381,$14.876456359,approved / Transfer from Savings Wallet to Credit Line Wallet,$602.35,2020-10-31 11:45:51
NXTHQ7RETwgf0,Deposit,BTC,0.00107381,$14.798282991,approved / 464f01c91eb1c36bb899e3408c53332d8fe77b352eb854360f4924c8df453c20,$602.35,2020-10-31 10:36:59
NXT12I04PNLmO,Interest,NEXONEXO,0.16108905,$0.0263290386882,approved / 0.02632904 PAX,$602.35,2020-10-31 01:00:02
NXTjTJ5t6LYcW,Interest,USD,-0.10000000,$0.1,approved / Interest,$602.35,2020-10-31 00:00:02
NXTf4S4GmcrE8,Interest,NEXONEXO,0.16235456,$0.0263290389952,approved / 0.02632904 PAX,$602.25,2020-10-30 01:00:02
NXT7rW2p8EmRQ,Interest,USD,-0.10000000,$0.1,approved / Interest,$602.25,2020-10-30 00:00:02
NXT4MrpCTqKpW,Interest,PAX,0.02090832,$0.02090832,approved / PAX Interest Earned,$602.15,2020-10-29 01:00:02
NXT50vX8j8s1v,Interest,USD,-0.10000000,$0.1,approved / Interest,$602.15,2020-10-29 00:00:02
NXTdAYCAWwyiO,Interest,PAX,0.02090286,$0.02090286,approved / PAX Interest Earned,$602.06,2020-10-28 01:00:02
NXTzYQnVpwRql,Interest,USD,-0.10000000,$0.1,approved / Interest,$602.06,2020-10-28 00:00:02
NXTPv1CAfOqNK,TransferIn,PAX,5.00000000,$5,approved / Transfer from Credit Line Wallet to Savings Wallet,$601.96,2020-10-27 09:23:44
NXTYxqmXVexkn,TransferOut,BTC,-0.00327869,$43.099035788,approved / Transfer from Savings Wallet to Credit Line Wallet,$601.96,2020-10-27 09:22:53
NXThS4xLjFu1O,Interest,BTC,0.00000043,$0.005619154,approved / BTC Interest Earned,$601.96,2020-10-27 01:00:02
NXTzXk85Pm8mK,Interest,PAX,0.01959195,$0.01959195,approved / PAX Interest Earned,$601.96,2020-10-27 01:00:02
NXTFx8OfsF3Cu,Interest,USD,-0.10000000,$0.1,approved / Interest,$601.96,2020-10-27 00:00:02
NXTXdZLGrhiWx,Interest,PAX,0.01958684,$0.01958684,approved / PAX Interest Earned,$601.86,2020-10-26 01:00:02
NXTvJqXOTn5em,Interest,BTC,0.00000043,$0.005601567,approved / BTC Interest Earned,$601.86,2020-10-26 01:00:02
NXT6RwNfKyfUG,Interest,USD,-0.10000000,$0.1,approved / Interest,$601.86,2020-10-26 00:00:02
NXT9uPhSzw12b,TransferIn,PAX,75.00000000,$75,approved / Transfer from Credit Line Wallet to Savings Wallet,$601.76,2020-10-25 10:14:45
NXTgdWTxSHVXt,TransferOut,PAX,-75.28528391,$75.28528391,approved / Transfer from Savings Wallet to Credit Line Wallet,$601.76,2020-10-25 10:13:08
NXTyjBeh8nkIp,TransferIn,BTC,0.00327783,$42.680952213,approved / Transfer from Credit Line Wallet to Savings Wallet,$601.76,2020-10-25 10:10:27
NXTeV81YRPMBa,InterestAdditional,USD,-0.26470605,$0.26470604694689,approved / Interest,$601.76,2020-10-25 10:07:01
NXT2BPDg3UjJP,Repayment,USD,100.00000000,$100,approved / Crypto Repayment,$601.50,2020-10-25 10:07:01
NXTPrgPnfa6RE,Liquidation,USDC,-100.00000000,$100,approved / Crypto Repayment,$701.50,2020-10-25 10:06:54
NXTnvIzZdrhlY,Interest,PAX,0.01965621,$0.01965621,approved / PAX Interest Earned,$701.50,2020-10-25 01:00:03
NXTpBzteXjqVX,Interest,USD,-0.11000000,$0.11,approved / Interest,$701.50,2020-10-25 00:00:02
NXTEldUVcaMCL,Interest,PAX,0.01965108,$0.01965108,approved / PAX Interest Earned,$701.38,2020-10-24 01:00:02
NXThU8klNWeqW,Interest,USD,-0.11000000,$0.11,approved / Interest,$701.38,2020-10-24 00:00:03
NXTpGsxnhIcBF,TransferIn,PAX,5.00000000,$5,approved / Transfer from Credit Line Wallet to Savings Wallet,$701.27,2020-10-23 05:44:44
NXThkMRqcB9zR,Interest,PAX,0.01834050,$0.0183405,approved / PAX Interest Earned,$701.27,2020-10-23 01:00:02
NXT91fA8bUXO0,Interest,USD,-0.11000000,$0.11,approved / Interest,$701.27,2020-10-23 00:00:02
NXTdsicVEi6KW,TransferIn,PAX,5.00000000,$5,approved / Transfer from Credit Line Wallet to Savings Wallet,$701.15,2020-10-22 05:42:51
NXTRm5afnYXeJ,Interest,PAX,0.01703026,$0.01703026,approved / PAX Interest Earned,$701.15,2020-10-22 01:00:02
NXTEz9M3J2Z9I,Interest,USD,-0.11000000,$0.11,approved / Interest,$701.15,2020-10-22 00:00:02
NXTdGpGjkh7NK,TransferIn,PAX,5.00000000,$5,approved / Transfer from Credit Line Wallet to Savings Wallet,$701.04,2020-10-21 05:47:46
NXTq5jpJEm8u6,Interest,PAX,0.01572036,$0.01572036,approved / PAX Interest Earned,$701.04,2020-10-21 01:00:03
NXTl4cnYxpvAV,Interest,USD,-0.11000000,$0.11,approved / Interest,$701.04,2020-10-21 00:00:02
NXTkd6m3YP4pn,TransferIn,PAX,5.00000000,$5,approved / Transfer from Credit Line Wallet to Savings Wallet,$700.92,2020-10-20 06:01:09
NXTzwY7BemWWt,Interest,PAX,0.01441081,$0.01441081,approved / PAX Interest Earned,$700.92,2020-10-20 01:00:02
NXTI6SWoDA9ys,Interest,USD,-0.11000000,$0.11,approved / Interest,$700.92,2020-10-20 00:00:03
NXTS3DkGuFhYB,Interest,PAX,0.01440705,$0.01440705,approved / PAX Interest Earned,$700.81,2020-10-19 01:00:02
NXTZLDiBvms2B,Interest,USD,-0.11000000,$0.11,approved / Interest,$700.81,2020-10-19 00:00:02
NXTHHQqILyQhH,Interest,PAX,0.01440329,$0.01440329,approved / PAX Interest Earned,$700.69,2020-10-18 01:00:03
NXTCNhFvwqIZ1,Interest,USD,-0.11000000,$0.11,approved / Interest,$700.69,2020-10-18 00:00:03
NXThvHNOTNFag,Interest,USD,-0.11000000,$0.11,approved / Interest,$700.58,2020-10-17 18:43:46
NXTnYqRUTFUsw,Interest,PAX,0.01439953,$0.01439953,approved / PAX Interest Earned,$700.46,2020-10-17 01:00:03
NXTzhKM4wsNwI,Interest,PAX,0.01439577,$0.01439577,approved / PAX Interest Earned,$700.46,2020-10-16 01:00:03
NXThTyGXfjphx,Interest,USD,-0.11000000,$0.11,approved / Interest,$700.46,2020-10-16 00:00:02
NXT5GgTnzCcov,Interest,PAX,0.01439201,$0.01439201,approved / PAX Interest Earned,$700.35,2020-10-15 01:00:02
NXTaYHEux6yCX,Interest,USD,-0.11000000,$0.11,approved / Interest,$700.35,2020-10-15 00:00:03
NXT6BNNM4p8e2,Interest,PAX,0.01438825,$0.01438825,approved / PAX Interest Earned,$700.23,2020-10-14 01:00:03
NXTDmgwLQe6tp,Interest,USD,-0.11000000,$0.11,approved / Interest,$700.23,2020-10-14 00:00:02
NXT5yBK0j6WzK,Interest,PAX,0.01438449,$0.01438449,approved / PAX Interest Earned,$700.12,2020-10-13 01:00:02
NXTgX4VRIICy2,Interest,USD,-0.11000000,$0.11,approved / Interest,$700.12,2020-10-13 00:00:02
NXTvy92m0k6oE,Interest,PAX,0.01438074,$0.01438074,approved / PAX Interest Earned,$700.00,2020-10-12 01:00:02
NXTF40FbXz9Za,Interest,USD,-0.11000000,$0.11,approved / Interest,$700.00,2020-10-12 00:00:02
NXTgDpVOmdBl5,TransferIn,PAX,5.00000000,$5,approved / Transfer from Credit Line Wallet to Savings Wallet,$699.89,2020-10-11 16:37:14
NXTnmWNWd2CC6,Interest,PAX,0.01307154,$0.01307154,approved / PAX Interest Earned,$699.89,2020-10-11 01:00:03
NXT53Ij1TgtMw,Interest,USD,-0.11000000,$0.11,approved / Interest,$699.89,2020-10-11 00:00:02
NXTuZOuJeyUd0,Interest,PAX,0.01306812,$0.01306812,approved / PAX Interest Earned,$699.77,2020-10-10 01:00:03
NXTtRCU0Up9H7,Interest,USD,-0.11000000,$0.11,approved / Interest,$699.77,2020-10-10 00:00:02
NXT1YDan9OVEM,Interest,PAX,0.01306471,$0.01306471,approved / PAX Interest Earned,$699.66,2020-10-09 01:00:02
NXTxH7CZOpydg,Interest,USD,-0.11000000,$0.11,approved / Interest,$699.66,2020-10-09 00:00:02
NXT8tAbQFEmdj,Interest,PAX,0.01306130,$0.0130613,approved / PAX Interest Earned,$699.54,2020-10-08 01:00:02
NXTVkYyJ1ScBS,Interest,USD,-0.11000000,$0.11,approved / Interest,$699.54,2020-10-08 00:00:02
NXTVixIiV66Xi,Interest,PAX,0.01305789,$0.01305789,approved / PAX Interest Earned,$699.43,2020-10-07 01:00:03
NXTPJSS5jfQaj,Interest,USD,-0.11000000,$0.11,approved / Interest,$699.43,2020-10-07 00:00:02
NXTLtEd8slxen,TransferIn,PAX,50.00000000,$50,approved / Transfer from Credit Line Wallet to Savings Wallet,$699.31,2020-10-06 06:53:28
NXTscLPdL7SA5,TransferOut,NEXO,-500.00000000,$68.777,approved / Transfer from Savings Wallet to Credit Line Wallet,$699.31,2020-10-06 06:52:46
NXT1fB00BNZXY,TransferIn,NEXO,1000.00000000,$137.38,approved / Transfer from Credit Line Wallet to Savings Wallet,$699.31,2020-10-06 06:51:41
NXTJ1TMTdDU8E,Interest,USD,-0.11000000,$0.11,approved / Interest,$699.31,2020-10-06 00:00:02
NXTC9fno9KPAN,Interest,USD,-0.11000000,$0.11,approved / Interest,$699.20,2020-10-05 00:00:03
NXTOWV6dktzwc,Interest,USD,-0.11000000,$0.11,approved / Interest,$699.09,2020-10-04 00:00:02
NXTeerZWbSNVE,Interest,USD,-0.11000000,$0.11,approved / Interest,$698.97,2020-10-03 00:00:02
NXTmcsgu1mCyr,TransferOut,EOS,-14.00930000,$34.4626958791,approved / Transfer from Savings Wallet to Credit Line Wallet,$648.86,2020-10-02 13:05:19
NXTJLzTOU7hU9,TransferOut,LTC,-0.70056161,$31.15162931643,approved / Transfer from Savings Wallet to Credit Line Wallet,$648.86,2020-10-02 13:04:54
NXTSOp3lKNorc,TransferOut,BCH,-0.08006416,$17.25382648,approved / Transfer from Savings Wallet to Credit Line Wallet,$648.86,2020-10-02 13:04:31
NXTDlNS0YYZ7G,TransferOut,XRP,-104.65590300,$24.19330509651,approved / Transfer from Savings Wallet to Credit Line Wallet,$648.86,2020-10-02 13:04:06
NXTz7vqFmjJMu,TransferOut,LINK,-6.00240656,$53.660638295042,approved / Transfer from Savings Wallet to Credit Line Wallet,$648.86,2020-10-02 13:03:19
NXTBcyzbXgPkx,WithdrawalCredit,USD,-50.00000000,$50,approved / Alfonso Albano,$698.86,2020-10-02 12:59:59
NXTZJGBj9lmsm,TransferOut,XRP,-89.49975309,$20.661912998357,approved / Transfer from Savings Wallet to Credit Line Wallet,$648.86,2020-10-02 12:59:59
NXTwzXNqlrA0b,TransferOut,XLM,-630.50548159,$44.188346171754,approved / Transfer from Savings Wallet to Credit Line Wallet,$648.86,2020-10-02 12:59:59
NXTKfoZyNwX8Q,TransferOut,NEXO,-1000.00000000,$140.102,approved / Transfer from Savings Wallet to Credit Line Wallet,$648.86,2020-10-02 12:59:59
NXTiM5m601uGF,TransferOut,TRX,-1000.40109548,$24.340759054124,approved / Transfer from Savings Wallet to Credit Line Wallet,$648.86,2020-10-02 12:59:59
NXTe3RQshejM8,Interest,XLM,0.08427508,$0.00614474890804,approved / XLM Interest Earned,$648.86,2020-10-02 01:00:02
NXTPPzp7vpTbm,Interest,EOS,0.00187252,$0.00476079221904,approved / EOS Interest Earned,$648.86,2020-10-02 01:00:02
NXTAmYDNA0DrQ,Interest,TRX,0.13371634,$0.00343236473146,approved / TRX Interest Earned,$648.86,2020-10-02 01:00:02
NXTYSpPUm5azF,Interest,LINK,0.00080229,$0.00770599063626,approved / LINK Interest Earned,$648.86,2020-10-02 01:00:02
NXTJpNnk0GLEt,Interest,BCH,0.00001070,$0.00240536,approved / BCH Interest Earned,$648.86,2020-10-02 01:00:02
NXTEElmM4hCs0,Interest,XRP,0.02595137,$0.0061774641148,approved / XRP Interest Earned,$648.86,2020-10-02 01:00:02
NXTfNGXSbTZ0P,Interest,LTC,0.00009363,$0.00431875518969,approved / LTC Interest Earned,$648.86,2020-10-02 01:00:02
NXThof7WDpIGR,Interest,USD,-0.11000000,$0.11,approved / Interest,$648.86,2020-10-02 00:00:02
NXTxRnFjLqcvh,InterestAdditional,USD,-0.04035760,$0.040357596691172,approved / Interest,$648.75,2020-10-01 05:50:26
NXTL84Rqxw03W,Repayment,USD,30.54282109,$30.54282109,approved / Crypto Repayment,$648.71,2020-10-01 05:50:26
NXTioLdya1NBL,Liquidation,DAI,-30.54282109,$30.54282109,approved / Crypto Repayment,$679.25,2020-10-01 05:50:20
NXTgyU66aPSuf,Interest,XLM,0.08426382,$0.00627883428348,approved / XLM Interest Earned,$679.25,2020-10-01 01:00:03
NXTTeraviP2oa,Interest,TRX,0.13369847,$0.00351011963138,approved / TRX Interest Earned,$679.25,2020-10-01 01:00:03
NXTrL8n3KUPwP,Interest,EOS,0.00187227,$0.00483820030872,approved / EOS Interest Earned,$679.25,2020-10-01 01:00:03
NXTO4FZXmpuRh,Interest,LINK,0.00080219,$0.00790634693707,approved / LINK Interest Earned,$679.25,2020-10-01 01:00:03
NXT9Qnxn10ehL,Interest,BCH,0.00001070,$0.00243853,approved / BCH Interest Earned,$679.25,2020-10-01 01:00:03
NXTUyghVcDsSr,Interest,XRP,0.02594790,$0.006253184421,approved / XRP Interest Earned,$679.25,2020-10-01 01:00:03
NXTGLF5kqOciV,Interest,LTC,0.00009362,$0.00433780443368,approved / LTC Interest Earned,$679.25,2020-10-01 01:00:03
