,Date,Type,Currency,Amount,USD,Loan,Details
1010,2020-11-21 00:00:02+00:00,Interest,USD,-0.12,0.12,704.66,approved / Interest
1011,2020-11-20 01:00:03+00:00,Interest,NEXO,0.25644024,0.06,704.54,approved / 0.00000309 BTC
1012,2020-11-20 00:00:02+00:00,Interest,USD,-0.12,0.12,704.54,approved / Interest
1013,2020-11-19 01:00:02+00:00,Interest,NEXO,0.24295471,0.06,704.43,approved / 0.00000309 BTC
1014,2020-11-19 00:00:02+00:00,Interest,USD,-0.12,0.12,704.43,approved / Interest
1015,2020-11-18 05:37:44+00:00,TransferIn,BTC,0.00165991,30.2,704.31,approved / Transfer from Credit Line Wallet to Savings Wallet
1016,2020-11-18 05:36:55+00:00,TransferIn,NEXO,100.0,24.06,704.31,approved / Transfer from Credit Line Wallet to Savings Wallet
1017,2020-11-18 01:00:03+00:00,Interest,NEXO,0.20314192,0.05,704.31,approved / 0.00000272 BTC
1018,2020-11-18 00:00:02+00:00,Interest,USD,-0.12,0.12,704.31,approved / Interest
1019,2020-11-17 07:08:08+00:00,TransferOut,DAI,-3.61292399,3.62,704.2,approved / Transfer from Savings Wallet to Credit Line Wallet
1020,2020-11-17 07:01:16+00:00,Deposit,DAI,3.61292399,3.62,704.2,approved / 0x741e2a64b80b86167db79318de0f60f3618591a9395647e7deb3b1e2c2057ae3
1021,2020-11-17 05:34:49+00:00,TransferIn,BTC,0.00153059,25.53,704.2,approved / Transfer from Credit Line Wallet to Savings Wallet
1022,2020-11-17 01:00:02+00:00,Interest,NEXO,0.19575169,0.04,704.2,approved / 0.00000239 BTC
1023,2020-11-17 00:00:02+00:00,Interest,USD,-0.12,0.12,704.2,approved / Interest
1024,2020-11-16 01:00:03+00:00,Interest,NEXO,0.19246809,0.04,704.08,approved / 0.00000239 BTC
1025,2020-11-16 00:00:02+00:00,Interest,USD,-0.12,0.12,704.08,approved / Interest
1026,2020-11-15 01:00:02+00:00,Interest,NEXO,0.18710001,0.04,703.97,approved / 0.00000239 BTC
1027,2020-11-15 00:00:02+00:00,Interest,USD,-0.12,0.12,703.97,approved / Interest
1028,2020-11-14 18:27:27+00:00,TransferIn,NEXO,300.0,60.99,703.85,approved / Transfer from Credit Line Wallet to Savings Wallet
1029,2020-11-14 18:25:34+00:00,TransferOut,BNB,-1.3515,37.2,703.85,approved / Transfer from Savings Wallet to Credit Line Wallet
1030,2020-11-14 11:42:12+00:00,WithdrawalCredit,USD,-50.0,50.0,703.85,approved / Alfonso Albano
1031,2020-11-14 11:42:12+00:00,TransferOut,NEXO,-309.18404527,61.8,653.85,approved / Transfer from Savings Wallet to Credit Line Wallet
1032,2020-11-14 11:42:12+00:00,TransferOut,PAXG,-0.0309938,58.48,653.85,approved / Transfer from Savings Wallet to Credit Line Wallet
1033,2020-11-14 01:00:03+00:00,Interest,NEXO,0.1901327,0.04,653.85,approved / 0.00000239 BTC
1034,2020-11-14 01:00:03+00:00,Interest,NEXO,0.0406285,0.01,653.85,approved / 0.00029622 BNB
1035,2020-11-14 01:00:03+00:00,Interest,NEXO,0.06235145,0.02,653.85,approved / 0.00000679 PAXG
1036,2020-11-14 00:00:02+00:00,Interest,USD,-0.11,0.11,653.85,approved / Interest
1037,2020-11-13 14:10:03+00:00,TransferIn,BTC,0.001,16.25,653.74,approved / Transfer from Credit Line Wallet to Savings Wallet
1038,2020-11-13 01:00:02+00:00,Interest,NEXO,0.18451597,0.04,653.74,approved / 0.00000217 BTC
1039,2020-11-13 01:00:02+00:00,Interest,NEXO,0.04274329,0.01,653.74,approved / 0.00029622 BNB
1040,2020-11-13 01:00:02+00:00,Interest,NEXO,0.06642311,0.02,653.74,approved / 0.00000679 PAXG
1041,2020-11-13 00:00:02+00:00,Interest,USD,-0.11,0.11,653.74,approved / Interest
1042,2020-11-12 01:00:02+00:00,Interest,NEXO,0.18728841,0.04,653.64,approved / 0.00000217 BTC
1043,2020-11-12 01:00:02+00:00,Interest,NEXO,0.04550609,0.01,653.64,approved / 0.00029622 BNB
1044,2020-11-12 01:00:02+00:00,Interest,NEXO,0.06956015,0.02,653.64,approved / 0.00000679 PAXG
1045,2020-11-12 00:00:02+00:00,Interest,USD,-0.11,0.11,653.64,approved / Interest
1046,2020-11-11 01:00:02+00:00,Interest,NEXO,0.18948752,0.04,653.53,approved / 0.00000217 BTC
1047,2020-11-11 01:00:02+00:00,Interest,NEXO,0.04754263,0.01,653.53,approved / 0.00029622 BNB
1048,2020-11-11 01:00:02+00:00,Interest,NEXO,0.07257301,0.02,653.53,approved / 0.00000679 PAXG
1049,2020-11-11 00:00:02+00:00,Interest,USD,-0.11,0.11,653.53,approved / Interest
1050,2020-11-10 01:00:02+00:00,Interest,NEXO,0.19870618,0.04,653.42,approved / 0.00000217 BTC
1051,2020-11-10 01:00:02+00:00,Interest,NEXO,0.04960677,0.01,653.42,approved / 0.00029622 BNB
1052,2020-11-10 01:00:02+00:00,Interest,NEXO,0.07580038,0.02,653.42,approved / 0.00000679 PAXG
1053,2020-11-10 00:00:02+00:00,Interest,USD,-0.11,0.11,653.42,approved / Interest
1054,2020-11-09 01:00:02+00:00,Interest,NEXO,0.20252579,0.04,653.31,approved / 0.00000217 BTC
1055,2020-11-09 01:00:02+00:00,Interest,NEXO,0.05060872,0.01,653.31,approved / 0.00029622 BNB
1056,2020-11-09 01:00:02+00:00,Interest,NEXO,0.08019929,0.02,653.31,approved / 0.00000679 PAXG
1057,2020-11-09 00:00:02+00:00,Interest,USD,-0.11,0.11,653.31,approved / Interest
1058,2020-11-08 01:00:03+00:00,Interest,NEXO,0.19218877,0.04,653.21,approved / 0.00000217 BTC
1059,2020-11-08 01:00:03+00:00,Interest,NEXO,0.04901553,0.01,653.21,approved / 0.00029622 BNB
1060,2020-11-08 01:00:03+00:00,Interest,NEXO,0.07911434,0.02,653.21,approved / 0.00000679 PAXG
1061,2020-11-08 00:00:02+00:00,Interest,USD,-0.11,0.11,653.21,approved / Interest
1062,2020-11-07 01:00:02+00:00,Interest,NEXO,0.19536417,0.04,653.1,approved / 0.00000217 BTC
1063,2020-11-07 01:00:02+00:00,Interest,NEXO,0.04953331,0.01,653.1,approved / 0.00029622 BNB
1064,2020-11-07 00:00:03+00:00,Interest,USD,-0.11,0.11,653.1,approved / Interest
1065,2020-11-06 19:59:44+00:00,TransferOut,NEXO,-0.74009769,0.14,652.99,approved / Transfer from Savings Wallet to Credit Line Wallet
1066,2020-11-06 19:58:34+00:00,TransferIn,BTC,0.00991112,153.29,652.99,approved / Transfer from Credit Line Wallet to Savings Wallet
1067,2020-11-06 19:57:12+00:00,TransferOut,PAX,-71.70848997,71.71,652.99,approved / Transfer from Savings Wallet to Credit Line Wallet
1068,2020-11-06 18:11:36+00:00,Deposit,PAXG,0.0309938,60.54,652.99,approved / 0x4dbd5e87fe3b7d6409cee607bdca44fca5449934d553bec55d46b7197d1590c2
1069,2020-11-06 05:36:13+00:00,TransferIn,NEXO,50.0,8.93,652.99,approved / Transfer from Credit Line Wallet to Savings Wallet
1070,2020-11-06 01:00:02+00:00,Interest,NEXO,0.04664514,0.01,652.99,approved / 0.00029622 BNB
1071,2020-11-06 01:00:02+00:00,Interest,NEXO,0.13412102,0.03,652.99,approved / 0.02357633 PAX
1072,2020-11-06 00:00:02+00:00,Interest,USD,-0.11,0.11,652.99,approved / Interest
1073,2020-11-05 17:09:02+00:00,TransferIn,NEXO,200.0,35.22,652.89,approved / Transfer from Credit Line Wallet to Savings Wallet
1074,2020-11-05 17:08:18+00:00,TransferOut,XRP,-37.499,9.26,652.89,approved / Transfer from Savings Wallet to Credit Line Wallet
1075,2020-11-05 17:07:25+00:00,Deposit,XRP,37.499,9.24,652.89,approved / CA1E22E0FFB7C034139329674BCC9F23CB91963DAF474AEE60E9EFE02E286B4B
1076,2020-11-05 16:04:22+00:00,TransferIn,NEXO,100.0,17.48,652.89,approved / Transfer from Credit Line Wallet to Savings Wallet
1077,2020-11-05 05:06:27+00:00,TransferIn,NEXO,50.0,8.89,652.89,approved / Transfer from Credit Line Wallet to Savings Wallet
1078,2020-11-05 01:00:02+00:00,Interest,NEXO,0.11334621,0.02,652.89,approved / 0.01964868 PAX
1079,2020-11-05 00:00:02+00:00,Interest,USD,-0.11,0.11,652.89,approved / Interest
1080,2020-11-04 18:00:09+00:00,Deposit,BNB,1.3515,35.88,652.78,approved / 7E5077F2C2AE89E1F0E36839AD0E2CE7C8976ED3B600BC5AFA1B53CDE270AA28
1081,2020-11-04 01:00:02+00:00,Interest,NEXO,0.11320059,0.02,652.78,approved / 0.01964868 PAX
1082,2020-11-04 00:00:02+00:00,Interest,USD,-0.11,0.11,652.78,approved / Interest
1083,2020-11-03 01:00:03+00:00,Interest,NEXO,0.10935739,0.02,652.67,approved / 0.01964868 PAX
1084,2020-11-03 00:00:02+00:00,Interest,USD,-0.11,0.11,652.67,approved / Interest
1085,2020-11-02 01:00:02+00:00,Interest,NEXO,0.1123777,0.02,652.57,approved / 0.01964868 PAX
1086,2020-11-02 00:00:02+00:00,Interest,USD,-0.11,0.11,652.57,approved / Interest
1087,2020-11-01 01:00:02+00:00,Interest,NEXO,0.11104964,0.02,652.46,approved / 0.01964868 PAX
1088,2020-11-01 00:00:02+00:00,Interest,USD,-0.11,0.11,652.46,approved / Interest
1089,2020-10-31 12:16:00+00:00,TransferOut,PAX,-8.3725,8.38,602.35,approved / Transfer from Savings Wallet to Credit Line Wallet
1090,2020-10-31 12:16:00+00:00,WithdrawalCredit,USD,-50.0,50.0,652.35,approved / Alfonso Albano
1091,2020-10-31 12:16:00+00:00,TransferOut,NEXO,-500.32344361,86.32,602.35,approved / Transfer from Savings Wallet to Credit Line Wallet
1092,2020-10-31 11:45:51+00:00,TransferOut,BTC,-0.00107381,14.88,602.35,approved / Transfer from Savings Wallet to Credit Line Wallet
1093,2020-10-31 10:36:59+00:00,Deposit,BTC,0.00107381,14.8,602.35,approved / 464f01c91eb1c36bb899e3408c53332d8fe77b352eb854360f4924c8df453c20
1094,2020-10-31 01:00:02+00:00,Interest,NEXO,0.16108905,0.03,602.35,approved / 0.02632904 PAX
1095,2020-10-31 00:00:02+00:00,Interest,USD,-0.1,0.1,602.35,approved / Interest
1096,2020-10-30 01:00:02+00:00,Interest,NEXO,0.16235456,0.03,602.25,approved / 0.02632904 PAX
1097,2020-10-30 00:00:02+00:00,Interest,USD,-0.1,0.1,602.25,approved / Interest
1098,2020-10-29 01:00:02+00:00,Interest,PAX,0.02090832,0.03,602.15,approved / PAX Interest Earned
1099,2020-10-29 00:00:02+00:00,Interest,USD,-0.1,0.1,602.15,approved / Interest
1100,2020-10-28 01:00:02+00:00,Interest,PAX,0.02090286,0.03,602.06,approved / PAX Interest Earned
1101,2020-10-28 00:00:02+00:00,Interest,USD,-0.1,0.1,602.06,approved / Interest
1102,2020-10-27 09:23:44+00:00,TransferIn,PAX,5.0,5.0,601.96,approved / Transfer from Credit Line Wallet to Savings Wallet
1103,2020-10-27 09:22:53+00:00,TransferOut,BTC,-0.00327869,43.1,601.96,approved / Transfer from Savings Wallet to Credit Line Wallet
1104,2020-10-27 01:00:02+00:00,Interest,BTC,4.3e-07,0.01,601.96,approved / BTC Interest Earned
1105,2020-10-27 01:00:02+00:00,Interest,PAX,0.01959195,0.02,601.96,approved / PAX Interest Earned
1106,2020-10-27 00:00:02+00:00,Interest,USD,-0.1,0.1,601.96,approved / Interest
1107,2020-10-26 01:00:02+00:00,Interest,BTC,4.3e-07,0.01,601.86,approved / BTC Interest Earned
1108,2020-10-26 01:00:02+00:00,Interest,PAX,0.01958684,0.02,601.86,approved / PAX Interest Earned
1109,2020-10-26 00:00:02+00:00,Interest,USD,-0.1,0.1,601.86,approved / Interest
1110,2020-10-25 10:14:45+00:00,TransferIn,PAX,75.0,75.0,601.76,approved / Transfer from Credit Line Wallet to Savings Wallet
1111,2020-10-25 10:13:08+00:00,TransferOut,PAX,-75.28528391,75.29,601.76,approved / Transfer from Savings Wallet to Credit Line Wallet
1112,2020-10-25 10:10:27+00:00,TransferIn,BTC,0.00327783,42.69,601.76,approved / Transfer from Credit Line Wallet to Savings Wallet
1113,2020-10-25 10:07:01+00:00,InterestAdditional,USD,-0.26470605,0.27,601.76,approved / Interest
1114,2020-10-25 10:07:01+00:00,Repayment,USD,100.0,100.0,601.5,approved / Crypto Repayment
1115,2020-10-25 10:06:54+00:00,Liquidation,USDC,-100.0,100.0,701.5,approved / Crypto Repayment
1116,2020-10-25 01:00:03+00:00,Interest,PAX,0.01965621,0.02,701.5,approved / PAX Interest Earned
1117,2020-10-25 00:00:02+00:00,Interest,USD,-0.11,0.11,701.5,approved / Interest
1118,2020-10-24 01:00:02+00:00,Interest,PAX,0.01965108,0.02,701.38,approved / PAX Interest Earned
1119,2020-10-24 00:00:03+00:00,Interest,USD,-0.11,0.11,701.38,approved / Interest
1120,2020-10-23 05:44:44+00:00,TransferIn,PAX,5.0,5.0,701.27,approved / Transfer from Credit Line Wallet to Savings Wallet
1121,2020-10-23 01:00:02+00:00,Interest,PAX,0.0183405,0.02,701.27,approved / PAX Interest Earned
1122,2020-10-23 00:00:02+00:00,Interest,USD,-0.11,0.11,701.27,approved / Interest
1123,2020-10-22 05:42:51+00:00,TransferIn,PAX,5.0,5.0,701.15,approved / Transfer from Credit Line Wallet to Savings Wallet
1124,2020-10-22 01:00:02+00:00,Interest,PAX,0.01703026,0.02,701.15,approved / PAX Interest Earned
1125,2020-10-22 00:00:02+00:00,Interest,USD,-0.11,0.11,701.15,approved / Interest
1126,2020-10-21 05:47:46+00:00,TransferIn,PAX,5.0,5.0,701.04,approved / Transfer from Credit Line Wallet to Savings Wallet
1127,2020-10-21 01:00:03+00:00,Interest,PAX,0.01572036,0.02,701.04,approved / PAX Interest Earned
1128,2020-10-21 00:00:02+00:00,Interest,USD,-0.11,0.11,701.04,approved / Interest
1129,2020-10-20 06:01:09+00:00,TransferIn,PAX,5.0,5.0,700.92,approved / Transfer from Credit Line Wallet to Savings Wallet
1130,2020-10-20 01:00:02+00:00,Interest,PAX,0.01441081,0.02,700.92,approved / PAX Interest Earned
1131,2020-10-20 00:00:03+00:00,Interest,USD,-0.11,0.11,700.92,approved / Interest
1132,2020-10-19 01:00:02+00:00,Interest,PAX,0.01440705,0.02,700.81,approved / PAX Interest Earned
1133,2020-10-19 00:00:02+00:00,Interest,USD,-0.11,0.11,700.81,approved / Interest
1134,2020-10-18 01:00:03+00:00,Interest,PAX,0.01440329,0.02,700.69,approved / PAX Interest Earned
1135,2020-10-18 00:00:03+00:00,Interest,USD,-0.11,0.11,700.69,approved / Interest
1136,2020-10-17 18:43:46+00:00,Interest,USD,-0.11,0.11,700.58,approved / Interest
1137,2020-10-17 01:00:03+00:00,Interest,PAX,0.01439953,0.02,700.46,approved / PAX Interest Earned
1138,2020-10-16 01:00:03+00:00,Interest,PAX,0.01439577,0.02,700.46,approved / PAX Interest Earned
1139,2020-10-16 00:00:02+00:00,Interest,USD,-0.11,0.11,700.46,approved / Interest
1140,2020-10-15 01:00:02+00:00,Interest,PAX,0.01439201,0.02,700.35,approved / PAX Interest Earned
1141,2020-10-15 00:00:03+00:00,Interest,USD,-0.11,0.11,700.35,approved / Interest
1142,2020-10-14 01:00:03+00:00,Interest,PAX,0.01438825,0.02,700.23,approved / PAX Interest Earned
1143,2020-10-14 00:00:02+00:00,Interest,USD,-0.11,0.11,700.23,approved / Interest
1144,2020-10-13 01:00:02+00:00,Interest,PAX,0.01438449,0.02,700.12,approved / PAX Interest Earned
1145,2020-10-13 00:00:02+00:00,Interest,USD,-0.11,0.11,700.12,approved / Interest
1146,2020-10-12 01:00:02+00:00,Interest,PAX,0.01438074,0.02,700.0,approved / PAX Interest Earned
1147,2020-10-12 00:00:02+00:00,Interest,USD,-0.11,0.11,700.0,approved / Interest
1148,2020-10-11 16:37:14+00:00,TransferIn,PAX,5.0,5.0,699.89,approved / Transfer from Credit Line Wallet to Savings Wallet
1149,2020-10-11 01:00:03+00:00,Interest,PAX,0.01307154,0.02,699.89,approved / PAX Interest Earned
1150,2020-10-11 00:00:02+00:00,Interest,USD,-0.11,0.11,699.89,approved / Interest
1151,2020-10-10 01:00:03+00:00,Interest,PAX,0.01306812,0.02,699.77,approved / PAX Interest Earned
1152,2020-10-10 00:00:02+00:00,Interest,USD,-0.11,0.11,699.77,approved / Interest
1153,2020-10-09 01:00:02+00:00,Interest,PAX,0.01306471,0.02,699.66,approved / PAX Interest Earned
1154,2020-10-09 00:00:02+00:00,Interest,USD,-0.11,0.11,699.66,approved / Interest
1155,2020-10-08 01:00:02+00:00,Interest,PAX,0.0130613,0.02,699.54,approved / PAX Interest Earned
1156,2020-10-08 00:00:02+00:00,Interest,USD,-0.11,0.11,699.54,approved / Interest
1157,2020-10-07 01:00:03+00:00,Interest,PAX,0.01305789,0.02,699.43,approved / PAX Interest Earned
1158,2020-10-07 00:00:02+00:00,Interest,USD,-0.11,0.11,699.43,approved / Interest
1159,2020-10-06 06:53:28+00:00,TransferIn,PAX,50.0,50.0,699.31,approved / Transfer from Credit Line Wallet to Savings Wallet
1160,2020-10-06 06:52:46+00:00,TransferOut,NEXO,-500.0,68.78,699.31,approved / Transfer from Savings Wallet to Credit Line Wallet
1161,2020-10-06 06:51:41+00:00,TransferIn,NEXO,1000.0,137.38,699.31,approved / Transfer from Credit Line Wallet to Savings Wallet
1162,2020-10-06 00:00:02+00:00,Interest,USD,-0.11,0.11,699.31,approved / Interest
1163,2020-10-05 00:00:03+00:00,Interest,USD,-0.11,0.11,699.2,approved / Interest
1164,2020-10-04 00:00:02+00:00,Interest,USD,-0.11,0.11,699.09,approved / Interest
1165,2020-10-03 00:00:02+00:00,Interest,USD,-0.11,0.11,698.97,approved / Interest
1166,2020-10-02 13:05:19+00:00,TransferOut,EOS,-14.0093,34.47,648.86,approved / Transfer from Savings Wallet to Credit Line Wallet
1167,2020-10-02 13:04:54+00:00,TransferOut,LTC,-0.70056161,31.16,648.86,approved / Transfer from Savings Wallet to Credit Line Wallet
1168,2020-10-02 13:04:31+00:00,TransferOut,BCH,-0.08006416,17.26,648.86,approved / Transfer from Savings Wallet to Credit Line Wallet
1169,2020-10-02 13:04:06+00:00,TransferOut,XRP,-104.655903,24.2,648.86,approved / Transfer from Savings Wallet to Credit Line Wallet
1170,2020-10-02 13:03:19+00:00,TransferOut,LINK,-6.00240656,53.67,648.86,approved / Transfer from Savings Wallet to Credit Line Wallet
1171,2020-10-02 12:59:59+00:00,TransferOut,TRX,-1000.40109548,24.35,648.86,approved / Transfer from Savings Wallet to Credit Line Wallet
1172,2020-10-02 12:59:59+00:00,WithdrawalCredit,USD,-50.0,50.0,698.86,approved / Alfonso Albano
1173,2020-10-02 12:59:59+00:00,TransferOut,XLM,-630.50548159,44.19,648.86,approved / Transfer from Savings Wallet to Credit Line Wallet
1174,2020-10-02 12:59:59+00:00,TransferOut,XRP,-89.49975309,20.67,648.86,approved / Transfer from Savings Wallet to Credit Line Wallet
1175,2020-10-02 12:59:59+00:00,TransferOut,NEXO,-1000.0,140.11,648.86,approved / Transfer from Savings Wallet to Credit Line Wallet
1176,2020-10-02 01:00:02+00:00,Interest,BCH,1.07e-05,0.01,648.86,approved / BCH Interest Earned
1177,2020-10-02 01:00:02+00:00,Interest,EOS,0.00187252,0.01,648.86,approved / EOS Interest Earned
1178,2020-10-02 01:00:02+00:00,Interest,LTC,9.363e-05,0.01,648.86,approved / LTC Interest Earned
1179,2020-10-02 01:00:02+00:00,Interest,TRX,0.13371634,0.01,648.86,approved / TRX Interest Earned
1180,2020-10-02 01:00:02+00:00,Interest,XLM,0.08427508,0.01,648.86,approved / XLM Interest Earned
1181,2020-10-02 01:00:02+00:00,Interest,XRP,0.02595137,0.01,648.86,approved / XRP Interest Earned
1182,2020-10-02 01:00:02+00:00,Interest,LINK,0.00080229,0.01,648.86,approved / LINK Interest Earned
1183,2020-10-02 00:00:02+00:00,Interest,USD,-0.11,0.11,648.86,approved / Interest
1184,2020-10-01 05:50:26+00:00,InterestAdditional,USD,-0.0403576,0.05,648.75,approved / Interest
1185,2020-10-01 05:50:26+00:00,Repayment,USD,30.54282109,30.55,648.71,approved / Crypto Repayment
1186,2020-10-01 05:50:20+00:00,Liquidation,DAI,-30.54282109,30.55,679.25,approved / Crypto Repayment
1187,2020-10-01 01:00:03+00:00,Interest,BCH,1.07e-05,0.01,679.25,approved / BCH Interest Earned
1188,2020-10-01 01:00:03+00:00,Interest,EOS,0.00187227,0.01,679.25,approved / EOS Interest Earned
1189,2020-10-01 01:00:03+00:00,Interest,LTC,9.362e-05,0.01,679.25,approved / LTC Interest Earned
1190,2020-10-01 01:00:03+00:00,Interest,TRX,0.13369847,0.01,679.25,approved / TRX Interest Earned
1191,2020-10-01 01:00:03+00:00,Interest,XLM,0.08426382,0.01,679.25,approved / XLM Interest Earned
1192,2020-10-01 01:00:03+00:00,Interest,XRP,0.0259479,0.01,679.25,approved / XRP Interest Earned
1193,2020-10-01 01:00:03+00:00,Interest,LINK,0.00080219,0.01,679.25,approved / LINK Interest Earned
1194,2020-10-01 00:00:03+00:00,Interest,USD,-0.11,0.11,679.25,approved / Interest
1195,2020-09-30 01:00:03+00:00,Interest,BCH,1.069e-05,0.01,679.14,approved / BCH Interest Earned
1196,2020-09-30 01:00:03+00:00,Interest,EOS,0.00187202,0.01,679.14,approved / EOS Interest Earned
1197,2020-09-30 01:00:03+00:00,Interest,LTC,9.361e-05,0.01,679.14,approved / LTC Interest Earned
1198,2020-09-30 01:00:03+00:00,Interest,TRX,0.1336806,0.01,679.14,approved / TRX Interest Earned
1199,2020-09-30 01:00:03+00:00,Interest,XLM,0.08425255,0.01,679.14,approved / XLM Interest Earned
1200,2020-09-30 01:00:03+00:00,Interest,XRP,0.02594443,0.01,679.14,approved / XRP Interest Earned
1201,2020-09-30 01:00:03+00:00,Interest,LINK,0.00080208,0.01,679.14,approved / LINK Interest Earned
1202,2020-09-30 00:00:02+00:00,Interest,USD,-0.11,0.11,679.14,approved / Interest
1203,2020-09-29 06:14:46+00:00,TransferOut,LINK,-0.00160427,0.02,679.03,approved / Transfer from Savings Wallet to Credit Line Wallet
1204,2020-09-29 06:13:49+00:00,TransferOut,TRX,-0.267379,0.01,679.03,approved / Transfer from Savings Wallet to Credit Line Wallet
1205,2020-09-29 01:00:03+00:00,Interest,BCH,1.069e-05,0.01,679.03,approved / BCH Interest Earned
1206,2020-09-29 01:00:03+00:00,Interest,EOS,0.00187177,0.01,679.03,approved / EOS Interest Earned
1207,2020-09-29 01:00:03+00:00,Interest,LTC,9.36e-05,0.01,679.03,approved / LTC Interest Earned
1208,2020-09-29 01:00:03+00:00,Interest,TRX,0.13369847,0.01,679.03,approved / TRX Interest Earned
1209,2020-09-29 01:00:03+00:00,Interest,XLM,0.08424129,0.01,679.03,approved / XLM Interest Earned
1210,2020-09-29 01:00:03+00:00,Interest,XRP,0.02594097,0.01,679.03,approved / XRP Interest Earned
1211,2020-09-29 01:00:03+00:00,Interest,LINK,0.00080219,0.01,679.03,approved / LINK Interest Earned
1212,2020-09-29 00:00:03+00:00,Interest,USD,-0.11,0.11,679.03,approved / Interest
1213,2020-09-28 01:00:02+00:00,Interest,BCH,1.069e-05,0.01,678.91,approved / BCH Interest Earned
